"busco.1641at7399.faa.phy",21,1266
"busco.16425at7399.faa.phy",30,598
"busco.16426at7399.faa.phy",32,672
"busco.16433at7399.faa.phy",32,636
"busco.16435at7399.faa.phy",25,1144
"busco.16436at7399.faa.phy",24,566
"busco.16437at7399.faa.phy",34,656
"busco.16439at7399.faa.phy",28,464
"busco.16446at7399.faa.phy",27,361
"busco.16453at7399.faa.phy",31,421
"busco.16455at7399.faa.phy",28,1525
"busco.16457at7399.faa.phy",34,478
"busco.16461at7399.faa.phy",31,609
"busco.1646at7399.faa.phy",20,2044
"busco.16472at7399.faa.phy",28,770
"busco.16474at7399.faa.phy",29,487
"busco.16476at7399.faa.phy",23,464
"busco.16487at7399.faa.phy",34,329
"busco.1648at7399.faa.phy",14,1350
"busco.16496at7399.faa.phy",12,512
"busco.16501at7399.faa.phy",16,543
"busco.16502at7399.faa.phy",36,810
"busco.1650at7399.faa.phy",29,2133
"busco.16514at7399.faa.phy",26,331
"busco.16517at7399.faa.phy",22,390
"busco.16520at7399.faa.phy",24,377
"busco.16522at7399.faa.phy",28,499
"busco.16526at7399.faa.phy",25,400
"busco.1652at7399.faa.phy",29,1499
"busco.16533at7399.faa.phy",30,777
"busco.16534at7399.faa.phy",13,424
"busco.16535at7399.faa.phy",34,468
"busco.16536at7399.faa.phy",34,446
"busco.16538at7399.faa.phy",24,442
"busco.16540at7399.faa.phy",32,513
"busco.16543at7399.faa.phy",28,929
"busco.16549at7399.faa.phy",29,469
"busco.16555at7399.faa.phy",24,836
"busco.16567at7399.faa.phy",22,343
"busco.16569at7399.faa.phy",19,1165
"busco.1656at7399.faa.phy",27,2858
"busco.16581at7399.faa.phy",23,1083
"busco.16588at7399.faa.phy",30,961
"busco.16595at7399.faa.phy",35,788
"busco.16599at7399.faa.phy",35,534
"busco.1659at7399.faa.phy",28,2318
"busco.16605at7399.faa.phy",18,706
"busco.16614at7399.faa.phy",31,1120
"busco.16616at7399.faa.phy",17,393
"busco.16617at7399.faa.phy",35,441
"busco.16620at7399.faa.phy",14,465
"busco.16639at7399.faa.phy",25,449
"busco.16640at7399.faa.phy",26,618
"busco.1664at7399.faa.phy",29,2834
"busco.16661at7399.faa.phy",36,312
"busco.16662at7399.faa.phy",29,343
"busco.16669at7399.faa.phy",33,997
"busco.16675at7399.faa.phy",32,1375
"busco.16685at7399.faa.phy",29,339
"busco.16688at7399.faa.phy",31,388
"busco.1668at7399.faa.phy",24,1627
"busco.166at7399.faa.phy",9,3592
"busco.16701at7399.faa.phy",20,721
"busco.16703at7399.faa.phy",29,334
"busco.16705at7399.faa.phy",32,349
"busco.16708at7399.faa.phy",25,426
"busco.16711at7399.faa.phy",36,365
"busco.16713at7399.faa.phy",10,431
"busco.16722at7399.faa.phy",33,557
"busco.16734at7399.faa.phy",13,426
"busco.16736at7399.faa.phy",29,374
"busco.16746at7399.faa.phy",28,443
"busco.16747at7399.faa.phy",34,1012
"busco.1674at7399.faa.phy",24,1551
"busco.16752at7399.faa.phy",18,673
"busco.16755at7399.faa.phy",28,428
"busco.16761at7399.faa.phy",32,2102
"busco.16766at7399.faa.phy",34,475
"busco.16767at7399.faa.phy",30,631
"busco.16768at7399.faa.phy",11,976
"busco.16773at7399.faa.phy",35,869
"busco.16781at7399.faa.phy",26,371
"busco.16784at7399.faa.phy",35,440
"busco.1678at7399.faa.phy",28,1668
"busco.16792at7399.faa.phy",21,1988
"busco.16816at7399.faa.phy",15,405
"busco.16823at7399.faa.phy",20,656
"busco.16828at7399.faa.phy",25,336
"busco.16830at7399.faa.phy",24,401
"busco.16838at7399.faa.phy",30,402
"busco.16839at7399.faa.phy",4,956
"busco.16843at7399.faa.phy",21,659
"busco.16849at7399.faa.phy",26,473
"busco.16850at7399.faa.phy",26,394
"busco.16853at7399.faa.phy",14,450
"busco.16854at7399.faa.phy",26,396
"busco.16855at7399.faa.phy",34,347
"busco.16857at7399.faa.phy",33,572
"busco.16865at7399.faa.phy",14,1157
"busco.16867at7399.faa.phy",24,526
"busco.1686at7399.faa.phy",26,1519
"busco.16877at7399.faa.phy",24,1475
"busco.1688at7399.faa.phy",30,2919
"busco.16895at7399.faa.phy",26,767
"busco.16899at7399.faa.phy",12,1214
"busco.1689at7399.faa.phy",29,1525
"busco.16902at7399.faa.phy",26,993
"busco.16906at7399.faa.phy",30,1280
"busco.16907at7399.faa.phy",25,473
"busco.16910at7399.faa.phy",37,1787
"busco.16911at7399.faa.phy",14,1077
"busco.16913at7399.faa.phy",30,316
"busco.16921at7399.faa.phy",29,365
"busco.16935at7399.faa.phy",28,675
"busco.16937at7399.faa.phy",31,1341
"busco.16943at7399.faa.phy",28,447
"busco.1694at7399.faa.phy",23,1341
"busco.16950at7399.faa.phy",35,470
"busco.16956at7399.faa.phy",34,467
"busco.16959at7399.faa.phy",14,722
"busco.1695at7399.faa.phy",26,1447
"busco.16962at7399.faa.phy",26,2391
"busco.1696at7399.faa.phy",24,3545
"busco.16973at7399.faa.phy",35,436
"busco.16979at7399.faa.phy",4,411
"busco.16997at7399.faa.phy",15,1110
"busco.16998at7399.faa.phy",7,326
"busco.16999at7399.faa.phy",34,470
"busco.17009at7399.faa.phy",25,473
"busco.17010at7399.faa.phy",30,502
"busco.1701at7399.faa.phy",26,2515
"busco.17020at7399.faa.phy",10,600
"busco.17022at7399.faa.phy",24,434
"busco.17027at7399.faa.phy",29,374
"busco.17028at7399.faa.phy",20,365
"busco.1702at7399.faa.phy",13,2748
"busco.17033at7399.faa.phy",24,457
"busco.17034at7399.faa.phy",29,369
"busco.17035at7399.faa.phy",31,725
"busco.17037at7399.faa.phy",33,644
"busco.17045at7399.faa.phy",26,474
"busco.17046at7399.faa.phy",27,693
"busco.17050at7399.faa.phy",22,578
"busco.17063at7399.faa.phy",18,316
"busco.17089at7399.faa.phy",20,411
"busco.17099at7399.faa.phy",24,439
"busco.1709at7399.faa.phy",18,2304
"busco.17102at7399.faa.phy",16,593
"busco.17113at7399.faa.phy",32,389
"busco.17114at7399.faa.phy",27,389
"busco.17121at7399.faa.phy",21,475
"busco.17125at7399.faa.phy",32,475
"busco.17128at7399.faa.phy",23,689
"busco.1712at7399.faa.phy",33,1987
"busco.17139at7399.faa.phy",27,593
"busco.1713at7399.faa.phy",25,1686
"busco.17143at7399.faa.phy",27,502
"busco.17151at7399.faa.phy",31,789
"busco.17157at7399.faa.phy",21,1411
"busco.17158at7399.faa.phy",30,865
"busco.17160at7399.faa.phy",23,471
"busco.17161at7399.faa.phy",19,726
"busco.17167at7399.faa.phy",19,1099
"busco.17169at7399.faa.phy",11,329
"busco.1716at7399.faa.phy",26,1944
"busco.17200at7399.faa.phy",25,380
"busco.17208at7399.faa.phy",25,580
"busco.1720at7399.faa.phy",18,1439
"busco.1722at7399.faa.phy",28,1349
"busco.17231at7399.faa.phy",30,574
"busco.17234at7399.faa.phy",23,547
"busco.1723at7399.faa.phy",18,2342
"busco.17241at7399.faa.phy",20,706
"busco.17244at7399.faa.phy",31,308
"busco.17256at7399.faa.phy",25,530
"busco.17267at7399.faa.phy",25,356
"busco.17281at7399.faa.phy",18,650
"busco.1728at7399.faa.phy",15,1636
"busco.17295at7399.faa.phy",21,948
"busco.17301at7399.faa.phy",17,395
"busco.17302at7399.faa.phy",29,444
"busco.1730at7399.faa.phy",27,1371
"busco.17310at7399.faa.phy",10,922
"busco.17317at7399.faa.phy",30,1233
"busco.17325at7399.faa.phy",19,488
"busco.1733at7399.faa.phy",26,1447
"busco.17348at7399.faa.phy",12,370
"busco.1734at7399.faa.phy",12,1508
"busco.17350at7399.faa.phy",35,570
"busco.17357at7399.faa.phy",33,445
"busco.17365at7399.faa.phy",35,725
"busco.17370at7399.faa.phy",31,415
"busco.17371at7399.faa.phy",4,339
"busco.17389at7399.faa.phy",11,499
"busco.17396at7399.faa.phy",15,417
"busco.17410at7399.faa.phy",35,551
"busco.17411at7399.faa.phy",33,1520
"busco.17417at7399.faa.phy",34,519
"busco.17418at7399.faa.phy",18,338
"busco.17419at7399.faa.phy",28,638
"busco.17420at7399.faa.phy",23,422
"busco.17423at7399.faa.phy",23,319
"busco.17425at7399.faa.phy",36,588
"busco.17428at7399.faa.phy",25,434
"busco.17430at7399.faa.phy",24,922
"busco.17434at7399.faa.phy",29,1223
"busco.17450at7399.faa.phy",29,591
"busco.17456at7399.faa.phy",19,1018
"busco.17463at7399.faa.phy",30,431
"busco.17466at7399.faa.phy",32,729
"busco.17467at7399.faa.phy",35,855
"busco.17469at7399.faa.phy",32,1691
"busco.17480at7399.faa.phy",33,409
"busco.17485at7399.faa.phy",23,395
"busco.17486at7399.faa.phy",26,1545
"busco.17492at7399.faa.phy",31,364
"busco.17496at7399.faa.phy",29,432
"busco.17498at7399.faa.phy",27,821
"busco.17503at7399.faa.phy",16,617
"busco.17505at7399.faa.phy",8,1488
"busco.17506at7399.faa.phy",27,797
"busco.17512at7399.faa.phy",21,326
"busco.17520at7399.faa.phy",27,976
"busco.17521at7399.faa.phy",23,413
"busco.17525at7399.faa.phy",14,532
"busco.17530at7399.faa.phy",19,731
"busco.17534at7399.faa.phy",22,717
"busco.17545at7399.faa.phy",36,1081
"busco.17561at7399.faa.phy",6,2197
"busco.17572at7399.faa.phy",29,455
"busco.17574at7399.faa.phy",34,924
"busco.17575at7399.faa.phy",28,480
"busco.17578at7399.faa.phy",26,931
"busco.1757at7399.faa.phy",10,1933
"busco.17581at7399.faa.phy",15,670
"busco.17587at7399.faa.phy",28,1006
"busco.17591at7399.faa.phy",17,383
"busco.17593at7399.faa.phy",25,497
"busco.175at7399.faa.phy",26,7965
"busco.17602at7399.faa.phy",7,2015
"busco.17608at7399.faa.phy",30,1443
"busco.17609at7399.faa.phy",30,1123
"busco.17621at7399.faa.phy",26,507
"busco.17635at7399.faa.phy",19,364
"busco.17638at7399.faa.phy",12,710
"busco.1763at7399.faa.phy",25,2827
"busco.17650at7399.faa.phy",35,663
"busco.17661at7399.faa.phy",25,358
"busco.17663at7399.faa.phy",31,394
"busco.17665at7399.faa.phy",14,1422
"busco.17666at7399.faa.phy",28,681
"busco.17677at7399.faa.phy",19,591
"busco.1767at7399.faa.phy",18,1471
"busco.17681at7399.faa.phy",25,863
"busco.17683at7399.faa.phy",31,466
"busco.17684at7399.faa.phy",31,334
"busco.1768at7399.faa.phy",28,1438
"busco.17694at7399.faa.phy",27,420
"busco.17697at7399.faa.phy",35,611
"busco.17728at7399.faa.phy",31,553
"busco.17732at7399.faa.phy",20,737
"busco.17749at7399.faa.phy",29,479
"busco.17750at7399.faa.phy",15,1253
"busco.17753at7399.faa.phy",31,486
"busco.17757at7399.faa.phy",21,625
"busco.17768at7399.faa.phy",17,782
"busco.17771at7399.faa.phy",28,400
"busco.17775at7399.faa.phy",14,518
"busco.17776at7399.faa.phy",23,327
"busco.17779at7399.faa.phy",28,1073
"busco.17787at7399.faa.phy",31,673
"busco.17790at7399.faa.phy",32,621
"busco.17797at7399.faa.phy",30,641
"busco.17800at7399.faa.phy",22,372
"busco.17801at7399.faa.phy",24,438
"busco.17803at7399.faa.phy",16,366
"busco.17804at7399.faa.phy",26,367
"busco.17817at7399.faa.phy",31,405
"busco.17824at7399.faa.phy",12,592
"busco.1783at7399.faa.phy",31,1985
"busco.17841at7399.faa.phy",8,404
"busco.17842at7399.faa.phy",29,803
"busco.17850at7399.faa.phy",10,550
"busco.17851at7399.faa.phy",26,531
"busco.17859at7399.faa.phy",27,1422
"busco.17860at7399.faa.phy",32,447
"busco.17871at7399.faa.phy",23,452
"busco.17873at7399.faa.phy",32,780
"busco.17875at7399.faa.phy",31,417
"busco.17886at7399.faa.phy",24,1243
"busco.17890at7399.faa.phy",10,328
"busco.17895at7399.faa.phy",30,511
"busco.1789at7399.faa.phy",24,1820
"busco.178at7399.faa.phy",18,4263
"busco.17903at7399.faa.phy",27,572
"busco.17904at7399.faa.phy",29,791
"busco.17911at7399.faa.phy",32,1565
"busco.17918at7399.faa.phy",36,376
"busco.17922at7399.faa.phy",28,737
"busco.17939at7399.faa.phy",26,321
"busco.17945at7399.faa.phy",30,789
"busco.17946at7399.faa.phy",31,398
"busco.17947at7399.faa.phy",19,392
"busco.1794at7399.faa.phy",25,1621
"busco.17952at7399.faa.phy",29,513
"busco.17954at7399.faa.phy",18,550
"busco.17965at7399.faa.phy",19,557
"busco.17970at7399.faa.phy",33,562
"busco.17974at7399.faa.phy",26,800
"busco.17987at7399.faa.phy",30,1736
"busco.1798at7399.faa.phy",19,1180
"busco.17991at7399.faa.phy",31,313
"busco.17993at7399.faa.phy",26,319
"busco.17994at7399.faa.phy",23,348
"busco.17995at7399.faa.phy",31,375
"busco.1799at7399.faa.phy",11,1250
"busco.17at7399.faa.phy",16,5183
"busco.18007at7399.faa.phy",36,827
"busco.18010at7399.faa.phy",24,305
"busco.18011at7399.faa.phy",27,330
"busco.18016at7399.faa.phy",30,491
"busco.1802at7399.faa.phy",34,1707
"busco.18032at7399.faa.phy",32,1080
"busco.18033at7399.faa.phy",28,404
"busco.18036at7399.faa.phy",21,373
"busco.18038at7399.faa.phy",25,396
"busco.18039at7399.faa.phy",22,502
"busco.18042at7399.faa.phy",16,771
"busco.18046at7399.faa.phy",31,599
"busco.18059at7399.faa.phy",12,472
"busco.18067at7399.faa.phy",31,545
"busco.1806at7399.faa.phy",21,2841
"busco.18070at7399.faa.phy",35,440
"busco.18073at7399.faa.phy",23,492
"busco.18081at7399.faa.phy",33,511
"busco.18087at7399.faa.phy",31,1013
"busco.1808at7399.faa.phy",18,1248
"busco.18099at7399.faa.phy",21,322
"busco.18100at7399.faa.phy",20,726
"busco.18103at7399.faa.phy",35,384
"busco.18105at7399.faa.phy",34,516
"busco.18109at7399.faa.phy",23,676
"busco.1811at7399.faa.phy",28,1547
"busco.18122at7399.faa.phy",32,753
"busco.18124at7399.faa.phy",17,351
"busco.18126at7399.faa.phy",27,358
"busco.1812at7399.faa.phy",36,1431
"busco.18132at7399.faa.phy",20,701
"busco.18136at7399.faa.phy",27,645
"busco.18151at7399.faa.phy",31,648
"busco.18153at7399.faa.phy",25,1458
"busco.18166at7399.faa.phy",28,651
"busco.18168at7399.faa.phy",10,1062
"busco.18169at7399.faa.phy",23,902
"busco.18175at7399.faa.phy",29,1052
"busco.18176at7399.faa.phy",30,352
"busco.18177at7399.faa.phy",8,729
"busco.18182at7399.faa.phy",16,708
"busco.18183at7399.faa.phy",25,676
"busco.18186at7399.faa.phy",30,398
"busco.18187at7399.faa.phy",32,422
"busco.18195at7399.faa.phy",26,934
"busco.1819at7399.faa.phy",34,1405
"busco.18204at7399.faa.phy",14,619
"busco.18212at7399.faa.phy",31,1888
"busco.18213at7399.faa.phy",9,1278
"busco.18214at7399.faa.phy",34,1331
"busco.18215at7399.faa.phy",37,1379
"busco.18217at7399.faa.phy",25,359
"busco.18222at7399.faa.phy",16,385
"busco.18225at7399.faa.phy",26,324
"busco.18228at7399.faa.phy",21,373
"busco.18232at7399.faa.phy",23,422
"busco.18237at7399.faa.phy",19,3094
"busco.18241at7399.faa.phy",16,840
"busco.18242at7399.faa.phy",30,808
"busco.18247at7399.faa.phy",24,371
"busco.18248at7399.faa.phy",22,334
"busco.1824at7399.faa.phy",26,1656
"busco.18251at7399.faa.phy",26,888
"busco.18259at7399.faa.phy",22,1918
"busco.1825at7399.faa.phy",15,3341
"busco.18260at7399.faa.phy",29,476
"busco.18275at7399.faa.phy",19,373
"busco.1827at7399.faa.phy",14,2110
"busco.18280at7399.faa.phy",33,454
"busco.18284at7399.faa.phy",22,1228
"busco.1828at7399.faa.phy",29,1759
"busco.18294at7399.faa.phy",30,539
"busco.18301at7399.faa.phy",19,611
"busco.18303at7399.faa.phy",32,725
"busco.18315at7399.faa.phy",26,333
"busco.1831at7399.faa.phy",19,2078
"busco.18321at7399.faa.phy",35,579
"busco.18322at7399.faa.phy",29,363
"busco.18323at7399.faa.phy",21,485
"busco.18324at7399.faa.phy",23,414
"busco.18329at7399.faa.phy",33,448
"busco.18335at7399.faa.phy",21,641
"busco.18339at7399.faa.phy",26,1315
"busco.1833at7399.faa.phy",27,1671
"busco.1834at7399.faa.phy",26,1428
"busco.1835at7399.faa.phy",26,2229
"busco.1836at7399.faa.phy",24,1715
"busco.18373at7399.faa.phy",37,690
"busco.18374at7399.faa.phy",25,802
"busco.18375at7399.faa.phy",22,323
"busco.18382at7399.faa.phy",31,1183
"busco.18385at7399.faa.phy",23,731
"busco.1839at7399.faa.phy",28,1365
"busco.18403at7399.faa.phy",21,435
"busco.18407at7399.faa.phy",18,593
"busco.18411at7399.faa.phy",20,1362
"busco.18413at7399.faa.phy",26,508
"busco.1841at7399.faa.phy",25,3569
"busco.18424at7399.faa.phy",29,381
"busco.18425at7399.faa.phy",24,345
"busco.18427at7399.faa.phy",15,386
"busco.18428at7399.faa.phy",15,364
"busco.18435at7399.faa.phy",33,759
"busco.18445at7399.faa.phy",20,363
"busco.18447at7399.faa.phy",12,592
"busco.18453at7399.faa.phy",25,373
"busco.18457at7399.faa.phy",27,671
"busco.18458at7399.faa.phy",31,384
"busco.18462at7399.faa.phy",32,618
"busco.18464at7399.faa.phy",37,455
"busco.1846at7399.faa.phy",26,1552
"busco.18479at7399.faa.phy",30,341
"busco.18482at7399.faa.phy",23,369
"busco.18489at7399.faa.phy",21,567
"busco.18490at7399.faa.phy",25,484
"busco.18494at7399.faa.phy",30,526
"busco.18498at7399.faa.phy",26,624
"busco.18505at7399.faa.phy",21,406
"busco.18508at7399.faa.phy",12,434
"busco.18526at7399.faa.phy",28,960
"busco.18535at7399.faa.phy",32,713
"busco.18543at7399.faa.phy",21,667
"busco.18546at7399.faa.phy",31,414
"busco.18548at7399.faa.phy",35,1264
"busco.1854at7399.faa.phy",11,2109
"busco.18557at7399.faa.phy",28,785
"busco.18558at7399.faa.phy",7,933
"busco.18563at7399.faa.phy",24,327
"busco.18572at7399.faa.phy",31,356
"busco.18574at7399.faa.phy",11,351
"busco.18576at7399.faa.phy",34,456
"busco.18577at7399.faa.phy",24,1504
"busco.18585at7399.faa.phy",28,789
"busco.18596at7399.faa.phy",30,2044
"busco.18597at7399.faa.phy",31,459
"busco.18600at7399.faa.phy",28,344
"busco.18603at7399.faa.phy",27,1230
"busco.18608at7399.faa.phy",33,426
"busco.18616at7399.faa.phy",25,744
"busco.18617at7399.faa.phy",25,271
"busco.18619at7399.faa.phy",28,287
"busco.1861at7399.faa.phy",34,2009
"busco.18626at7399.faa.phy",29,359
"busco.18629at7399.faa.phy",21,351
"busco.1862at7399.faa.phy",36,2168
"busco.18630at7399.faa.phy",33,362
"busco.18631at7399.faa.phy",36,4578
"busco.18633at7399.faa.phy",14,528
"busco.18647at7399.faa.phy",29,663
"busco.18650at7399.faa.phy",31,888
"busco.18657at7399.faa.phy",30,1908
"busco.18658at7399.faa.phy",26,727
"busco.1865at7399.faa.phy",26,1410
"busco.18660at7399.faa.phy",33,600
"busco.18662at7399.faa.phy",28,927
"busco.18664at7399.faa.phy",24,830
"busco.18672at7399.faa.phy",29,465
"busco.18673at7399.faa.phy",32,406
"busco.18679at7399.faa.phy",31,471
"busco.1867at7399.faa.phy",27,2246
"busco.1868at7399.faa.phy",11,1840
"busco.18692at7399.faa.phy",29,602
"busco.18701at7399.faa.phy",28,394
"busco.18703at7399.faa.phy",35,578
"busco.18709at7399.faa.phy",22,634
"busco.18710at7399.faa.phy",33,614
"busco.18715at7399.faa.phy",24,536
"busco.18716at7399.faa.phy",31,313
"busco.18724at7399.faa.phy",22,338
"busco.18726at7399.faa.phy",22,428
"busco.18729at7399.faa.phy",17,534
"busco.18731at7399.faa.phy",29,772
"busco.18733at7399.faa.phy",26,1105
"busco.18743at7399.faa.phy",28,591
"busco.18749at7399.faa.phy",29,337
"busco.18751at7399.faa.phy",26,457
"busco.18752at7399.faa.phy",33,315
"busco.18753at7399.faa.phy",24,339
"busco.18759at7399.faa.phy",27,431
"busco.18761at7399.faa.phy",34,430
"busco.18763at7399.faa.phy",29,394
"busco.18766at7399.faa.phy",34,574
"busco.18769at7399.faa.phy",33,661
"busco.18773at7399.faa.phy",16,412
"busco.18775at7399.faa.phy",30,313
"busco.18779at7399.faa.phy",31,376
"busco.18791at7399.faa.phy",27,436
"busco.18799at7399.faa.phy",9,315
"busco.18803at7399.faa.phy",24,389
"busco.18807at7399.faa.phy",22,489
"busco.18808at7399.faa.phy",37,583
"busco.1880at7399.faa.phy",10,1573
"busco.18811at7399.faa.phy",34,556
"busco.18824at7399.faa.phy",28,347
"busco.18833at7399.faa.phy",13,538
"busco.18834at7399.faa.phy",30,338
"busco.1883at7399.faa.phy",27,1373
"busco.18856at7399.faa.phy",32,290
"busco.18867at7399.faa.phy",18,2851
"busco.18869at7399.faa.phy",22,828
"busco.1886at7399.faa.phy",27,1451
"busco.18871at7399.faa.phy",19,1072
"busco.18875at7399.faa.phy",34,591
"busco.18876at7399.faa.phy",29,326
"busco.18884at7399.faa.phy",24,460
"busco.18887at7399.faa.phy",33,711
"busco.18898at7399.faa.phy",5,500
"busco.18899at7399.faa.phy",19,1338
"busco.1889at7399.faa.phy",11,2882
"busco.18901at7399.faa.phy",26,801
"busco.18906at7399.faa.phy",18,431
"busco.18909at7399.faa.phy",37,631
"busco.1890at7399.faa.phy",26,1359
"busco.18917at7399.faa.phy",23,1354
"busco.1891at7399.faa.phy",27,2033
"busco.18923at7399.faa.phy",14,277
"busco.18935at7399.faa.phy",27,372
"busco.18939at7399.faa.phy",32,405
"busco.18948at7399.faa.phy",34,743
"busco.18954at7399.faa.phy",18,767
"busco.18958at7399.faa.phy",27,388
"busco.1895at7399.faa.phy",26,5217
"busco.18962at7399.faa.phy",30,1653
"busco.18979at7399.faa.phy",28,368
"busco.18983at7399.faa.phy",16,894
"busco.18987at7399.faa.phy",16,402
"busco.18988at7399.faa.phy",32,639
"busco.1898at7399.faa.phy",30,2672
"busco.18993at7399.faa.phy",11,676
"busco.18996at7399.faa.phy",34,435
"busco.1899at7399.faa.phy",15,2112
"busco.19001at7399.faa.phy",18,570
"busco.19011at7399.faa.phy",27,329
"busco.19012at7399.faa.phy",28,381
"busco.19014at7399.faa.phy",21,381
"busco.1901at7399.faa.phy",22,1712
"busco.19020at7399.faa.phy",34,738
"busco.19038at7399.faa.phy",30,303
"busco.1903at7399.faa.phy",28,1727
"busco.19049at7399.faa.phy",29,489
"busco.19052at7399.faa.phy",31,1205
"busco.19068at7399.faa.phy",16,437
"busco.19071at7399.faa.phy",23,509
"busco.19073at7399.faa.phy",30,437
"busco.19090at7399.faa.phy",16,400
"busco.19107at7399.faa.phy",35,1401
"busco.19108at7399.faa.phy",25,1917
"busco.19119at7399.faa.phy",21,337
"busco.1911at7399.faa.phy",28,1962
"busco.19129at7399.faa.phy",24,578
"busco.19131at7399.faa.phy",30,445
"busco.19142at7399.faa.phy",24,496
"busco.19150at7399.faa.phy",16,605
"busco.19151at7399.faa.phy",22,545
"busco.19162at7399.faa.phy",28,365
"busco.19165at7399.faa.phy",29,376
"busco.19166at7399.faa.phy",18,659
"busco.19175at7399.faa.phy",33,621
"busco.19180at7399.faa.phy",30,307
"busco.19181at7399.faa.phy",28,669
"busco.19186at7399.faa.phy",31,406
"busco.19187at7399.faa.phy",19,1563
"busco.19189at7399.faa.phy",26,315
"busco.19191at7399.faa.phy",26,878
"busco.19192at7399.faa.phy",25,702
"busco.19198at7399.faa.phy",22,402
"busco.191at7399.faa.phy",28,4384
"busco.19203at7399.faa.phy",19,1411
"busco.19210at7399.faa.phy",28,581
"busco.1921at7399.faa.phy",22,1433
"busco.19224at7399.faa.phy",27,1414
"busco.19226at7399.faa.phy",19,464
"busco.19227at7399.faa.phy",27,338
"busco.19233at7399.faa.phy",17,362
"busco.19234at7399.faa.phy",37,381
"busco.19239at7399.faa.phy",27,492
"busco.1923at7399.faa.phy",21,3098
"busco.19240at7399.faa.phy",34,601
"busco.19260at7399.faa.phy",25,313
"busco.19264at7399.faa.phy",32,469
"busco.19265at7399.faa.phy",30,362
"busco.19266at7399.faa.phy",25,825
"busco.1926at7399.faa.phy",7,2949
"busco.19270at7399.faa.phy",12,595
"busco.19279at7399.faa.phy",7,831
"busco.19283at7399.faa.phy",21,451
"busco.19289at7399.faa.phy",32,348
"busco.19291at7399.faa.phy",28,344
"busco.19293at7399.faa.phy",31,319
"busco.19298at7399.faa.phy",30,403
"busco.19311at7399.faa.phy",15,619
"busco.19312at7399.faa.phy",28,634
"busco.19316at7399.faa.phy",11,470
"busco.1931at7399.faa.phy",24,1605
"busco.19322at7399.faa.phy",20,492
"busco.19325at7399.faa.phy",31,394
"busco.19329at7399.faa.phy",15,618
"busco.19330at7399.faa.phy",34,447
"busco.19333at7399.faa.phy",8,432
"busco.19334at7399.faa.phy",35,544
"busco.19342at7399.faa.phy",24,626
"busco.1934at7399.faa.phy",19,2180
"busco.19350at7399.faa.phy",30,320
"busco.19352at7399.faa.phy",33,294
"busco.19353at7399.faa.phy",24,329
"busco.19356at7399.faa.phy",24,349
"busco.19358at7399.faa.phy",32,406
"busco.19367at7399.faa.phy",31,266
"busco.19381at7399.faa.phy",32,439
"busco.19384at7399.faa.phy",22,934
"busco.1939at7399.faa.phy",26,1538
"busco.19407at7399.faa.phy",25,326
"busco.19408at7399.faa.phy",10,434
"busco.19410at7399.faa.phy",32,423
"busco.19415at7399.faa.phy",33,1341
"busco.19419at7399.faa.phy",13,432
"busco.19424at7399.faa.phy",13,1463
"busco.19425at7399.faa.phy",5,536
"busco.19426at7399.faa.phy",26,276
"busco.1942at7399.faa.phy",33,1227
"busco.19436at7399.faa.phy",23,435
"busco.19443at7399.faa.phy",35,592
"busco.19445at7399.faa.phy",30,364
"busco.1944at7399.faa.phy",23,1198
"busco.19450at7399.faa.phy",33,801
"busco.19457at7399.faa.phy",29,331
"busco.19474at7399.faa.phy",34,407
"busco.19478at7399.faa.phy",34,1720
"busco.19483at7399.faa.phy",25,332
"busco.1948at7399.faa.phy",11,4077
"busco.19490at7399.faa.phy",28,510
"busco.19493at7399.faa.phy",26,416
"busco.1949at7399.faa.phy",33,1610
"busco.19504at7399.faa.phy",35,1320
"busco.19509at7399.faa.phy",30,476
"busco.19512at7399.faa.phy",18,2323
"busco.19514at7399.faa.phy",32,382
"busco.19518at7399.faa.phy",25,764
"busco.19532at7399.faa.phy",28,1504
"busco.19535at7399.faa.phy",29,416
"busco.19536at7399.faa.phy",22,535
"busco.19555at7399.faa.phy",22,669
"busco.19563at7399.faa.phy",30,1011
"busco.19564at7399.faa.phy",30,312
"busco.19567at7399.faa.phy",15,400
"busco.1957at7399.faa.phy",24,1540
"busco.19583at7399.faa.phy",6,425
"busco.19588at7399.faa.phy",21,573
"busco.19589at7399.faa.phy",29,684
"busco.19591at7399.faa.phy",11,588
"busco.19594at7399.faa.phy",26,1496
"busco.1959at7399.faa.phy",32,1219
"busco.19600at7399.faa.phy",33,329
"busco.19602at7399.faa.phy",33,695
"busco.19610at7399.faa.phy",26,573
"busco.19617at7399.faa.phy",28,851
"busco.19618at7399.faa.phy",28,566
"busco.19619at7399.faa.phy",29,414
"busco.19624at7399.faa.phy",14,585
"busco.19629at7399.faa.phy",23,509
"busco.19634at7399.faa.phy",31,516
"busco.19636at7399.faa.phy",20,606
"busco.19639at7399.faa.phy",32,663
"busco.19640at7399.faa.phy",17,1301
"busco.19641at7399.faa.phy",13,643
"busco.19652at7399.faa.phy",26,279
"busco.19654at7399.faa.phy",18,277
"busco.19657at7399.faa.phy",12,410
"busco.19658at7399.faa.phy",30,453
"busco.19666at7399.faa.phy",25,775
"busco.1966at7399.faa.phy",33,2196
"busco.19673at7399.faa.phy",33,907
"busco.19677at7399.faa.phy",30,308
"busco.19678at7399.faa.phy",17,452
